id,user_id,course_id,enrolled_at,is_paid
6324,129,732,2025-09-12 17:33:00,True
6325,1001,767,2025-09-12 17:30:47,False
6326,1082,58,2025-09-12 17:28:48,False
6327,1237,766,2025-09-12 17:29:54,False
6328,1248,777,2025-09-12 17:39:02,True
6329,2061,78,2025-09-12 17:37:14,False
6330,975,188,2025-09-12 17:28:01,False
6331,1442,495,2025-09-12 17:27:07,False
6332,1562,364,2025-09-12 17:31:19,True
6333,2023,642,2025-09-12 17:33:47,False
6334,68,800,2025-09-12 17:29:14,True
6335,1110,184,2025-09-12 17:38:18,False
6336,1584,710,2025-09-12 17:30:13,True
6337,1359,227,2025-09-12 17:28:37,True
6338,1130,768,2025-09-12 17:28:13,False
6339,186,502,2025-09-12 17:35:07,False
6340,1024,723,2025-09-12 17:31:06,True
6341,1731,733,2025-09-12 17:37:59,True
6342,931,133,2025-09-12 17:29:30,False
6343,1142,484,2025-09-12 17:37:52,False
6344,34,679,2025-09-12 17:34:58,False
6345,325,20,2025-09-12 17:35:30,False
6346,294,547,2025-09-12 17:29:44,False
6347,1822,218,2025-09-12 17:34:19,True
6348,1020,239,2025-09-12 17:31:41,True
6349,2116,325,2025-09-12 17:36:12,False
6350,532,396,2025-09-12 17:38:01,True
6351,923,767,2025-09-12 17:36:22,True
6352,1538,313,2025-09-12 17:31:16,False
6353,1257,586,2025-09-12 17:37:36,True
6354,198,221,2025-09-12 17:32:58,False
6355,1798,363,2025-09-12 17:36:33,True
6356,1579,180,2025-09-12 17:32:32,False
6357,1578,448,2025-09-12 17:38:35,False
6358,1430,22,2025-09-12 17:32:32,False
6359,383,273,2025-09-12 17:36:31,False
6360,605,11,2025-09-12 17:32:36,False
6361,648,695,2025-09-12 17:29:59,False
6362,1975,69,2025-09-12 17:30:09,False
6363,909,787,2025-09-12 17:37:02,True
6364,2,166,2025-09-12 17:38:28,True
6365,712,297,2025-09-12 17:32:16,False
6366,324,377,2025-09-12 17:29:58,False
6367,860,272,2025-09-12 17:38:41,True
6368,1030,315,2025-09-12 17:32:58,False
6369,194,649,2025-09-12 17:29:27,True
6370,1894,442,2025-09-12 17:32:24,True
6371,673,19,2025-09-12 17:28:47,True
6372,2095,477,2025-09-12 17:33:59,True
6373,660,617,2025-09-12 17:29:02,False
6374,292,424,2025-09-12 17:35:38,True
6375,1369,540,2025-09-12 17:32:39,True
6376,605,631,2025-09-12 17:35:24,False
6377,1717,477,2025-09-12 17:33:21,False
6378,483,158,2025-09-12 17:37:33,False
6379,91,457,2025-09-12 17:28:30,False
6380,1123,737,2025-09-12 17:34:43,True
6381,1275,486,2025-09-12 17:28:12,False
6382,182,161,2025-09-12 17:28:00,False
6383,750,691,2025-09-12 17:32:48,True
6384,2053,216,2025-09-12 17:27:57,False
6385,120,316,2025-09-12 17:36:05,False
6386,1265,464,2025-09-12 17:37:56,False
6387,998,688,2025-09-12 17:27:52,True
6388,25,461,2025-09-12 17:33:15,False
6389,179,542,2025-09-12 17:32:19,True
6390,1367,714,2025-09-12 17:37:17,False
6391,463,417,2025-09-12 17:28:38,False
6392,1415,734,2025-09-12 17:31:28,True
6393,380,719,2025-09-12 17:34:42,True
6394,1447,668,2025-09-12 17:34:49,False
6395,775,674,2025-09-12 17:32:18,True
6396,2074,477,2025-09-12 17:31:39,False
6397,1124,598,2025-09-12 17:35:06,False
6398,459,447,2025-09-12 17:30:59,True
6399,1052,15,2025-09-12 17:33:18,False
6400,600,314,2025-09-12 17:37:57,False
6401,116,638,2025-09-12 17:30:43,True
6402,1937,309,2025-09-12 17:33:09,True
6403,1951,301,2025-09-12 17:29:28,False
6404,491,736,2025-09-12 17:32:08,False
6405,464,732,2025-09-12 17:34:32,False
6406,309,481,2025-09-12 17:36:05,False
6407,10,79,2025-09-12 17:32:06,False
6408,117,792,2025-09-12 17:28:58,True
6409,1683,559,2025-09-12 17:34:56,True
6410,360,750,2025-09-12 17:29:05,True
6411,163,374,2025-09-12 17:33:08,True
6412,1589,279,2025-09-12 17:36:58,True
6413,2089,350,2025-09-12 17:32:11,True
6414,1357,83,2025-09-12 17:39:03,False
6415,291,20,2025-09-12 17:36:48,False
6416,1947,701,2025-09-12 17:34:54,False
6417,374,772,2025-09-12 17:30:28,True
6418,1137,166,2025-09-12 17:31:30,False
6419,1470,658,2025-09-12 17:32:00,False
6420,790,460,2025-09-12 17:37:21,False
6421,1790,171,2025-09-12 17:30:32,False
6422,26,400,2025-09-12 17:27:41,True
6423,1707,787,2025-09-12 17:32:45,False
6424,1250,226,2025-09-12 17:31:00,False
6425,1997,285,2025-09-12 17:35:24,False
6426,1172,509,2025-09-12 17:35:46,False
6427,1921,123,2025-09-12 17:36:11,True
6428,636,682,2025-09-12 17:27:35,True
6429,971,155,2025-09-12 17:30:51,True
6430,1366,664,2025-09-12 17:30:23,True
6431,1959,39,2025-09-12 17:29:11,True
6433,975,650,2025-09-12 17:36:06,False
6434,9,104,2025-09-12 17:30:46,False
6435,881,300,2025-09-12 17:34:15,True
6436,6,537,2025-09-12 17:28:29,True
6437,992,121,2025-09-12 17:28:14,True
6438,1043,698,2025-09-12 17:38:48,False
6439,1160,191,2025-09-12 17:30:29,True
6440,1563,779,2025-09-12 17:31:09,True
6441,702,8,2025-09-12 17:38:03,False
6442,1908,376,2025-09-12 17:35:57,False
6443,295,205,2025-09-12 17:37:19,False
6444,179,796,2025-09-12 17:30:10,False
6445,1585,752,2025-09-12 17:34:21,False
6446,981,118,2025-09-12 17:27:42,False
6447,1198,592,2025-09-12 17:35:49,False
6448,1539,211,2025-09-12 17:35:09,False
6449,848,72,2025-09-12 17:35:42,False
6450,210,703,2025-09-12 17:36:11,True
6451,441,55,2025-09-12 17:30:03,False
6452,805,757,2025-09-12 17:36:34,True
6453,1400,728,2025-09-12 17:28:13,True
6454,1417,243,2025-09-12 17:33:05,False
6455,472,255,2025-09-12 17:30:02,False
6456,464,366,2025-09-12 17:35:15,True
6457,1944,361,2025-09-12 17:36:20,True
6458,750,340,2025-09-12 17:35:10,True
6459,691,670,2025-09-12 17:30:25,True
6460,1869,332,2025-09-12 17:27:13,False
6461,56,531,2025-09-12 17:31:56,True
6462,1287,497,2025-09-12 17:36:32,True
6463,1858,277,2025-09-12 17:34:29,False
6464,160,7,2025-09-12 17:30:12,True
6465,1138,494,2025-09-12 17:32:27,False
6466,1865,741,2025-09-12 17:38:44,False
6467,1140,766,2025-09-12 17:28:08,False
6468,1654,679,2025-09-12 17:32:24,True
6469,865,109,2025-09-12 17:30:09,False
6470,582,797,2025-09-12 17:29:09,False
6471,1297,724,2025-09-12 17:34:39,False
6472,651,424,2025-09-12 17:38:52,False
6473,624,43,2025-09-12 17:32:17,True
6474,182,680,2025-09-12 17:34:02,True
6475,1227,3,2025-09-12 17:32:38,False
6476,1312,94,2025-09-12 17:38:20,True
6477,1939,116,2025-09-12 17:30:41,False
6478,2004,540,2025-09-12 17:32:39,False
6479,1730,754,2025-09-12 17:30:55,False
6480,885,304,2025-09-12 17:35:18,True
6481,288,475,2025-09-12 17:35:48,False
6482,1188,568,2025-09-12 17:27:55,False
6483,688,14,2025-09-12 17:28:47,False
6484,2144,15,2025-09-12 17:35:48,True
6485,772,381,2025-09-12 17:36:42,False
6486,668,21,2025-09-12 17:28:53,True
6487,605,737,2025-09-12 17:33:08,True
6488,1715,665,2025-09-12 17:34:19,False
6489,198,657,2025-09-12 17:38:46,False
6490,512,719,2025-09-12 17:35:13,False
6491,1846,202,2025-09-12 17:30:16,True
6492,1781,47,2025-09-12 17:32:03,False
6493,898,663,2025-09-12 17:31:49,False
6494,1646,344,2025-09-12 17:33:34,True
6495,1670,24,2025-09-12 17:35:32,True
6496,1286,658,2025-09-12 17:28:33,False
6497,949,392,2025-09-12 17:35:14,False
6498,1682,409,2025-09-12 17:34:37,False
6499,924,348,2025-09-12 17:33:31,True
6500,1707,733,2025-09-12 17:29:50,False
6501,499,290,2025-09-12 17:37:10,False
6502,1013,166,2025-09-12 17:33:51,False
6503,464,738,2025-09-12 17:37:06,True
6504,726,324,2025-09-12 17:28:10,True
6505,1215,611,2025-09-12 17:32:21,True
6506,1831,516,2025-09-12 17:30:53,False
6507,1220,738,2025-09-12 17:30:38,False
6508,101,727,2025-09-12 17:33:49,False
6509,1631,146,2025-09-12 17:29:23,False
6510,1474,113,2025-09-12 17:37:05,False
6511,1741,766,2025-09-12 17:37:23,True
6512,682,272,2025-09-12 17:36:53,False
6513,490,182,2025-09-12 17:31:27,True
6514,915,121,2025-09-12 17:33:29,False
6515,1293,341,2025-09-12 17:37:48,False
6516,1348,57,2025-09-12 17:34:24,False
6517,1921,476,2025-09-12 17:31:32,False
6518,1579,148,2025-09-12 17:32:53,False
6519,1575,481,2025-09-12 17:27:57,False
6520,1104,199,2025-09-12 17:37:28,False
6521,758,278,2025-09-12 17:37:05,True
6522,1138,9,2025-09-12 17:36:52,False
6523,661,438,2025-09-12 17:37:03,True
6524,718,579,2025-09-12 17:27:33,True
6525,1894,67,2025-09-12 17:38:50,True
6526,1630,174,2025-09-12 17:27:41,True
6527,480,95,2025-09-12 17:28:58,False
6528,155,356,2025-09-12 17:27:53,False
6529,182,751,2025-09-12 17:36:09,False
6530,1756,298,2025-09-12 17:37:13,False
6531,1020,587,2025-09-12 17:36:31,True
6532,990,166,2025-09-12 17:32:52,True
6533,442,304,2025-09-12 17:35:15,False
6534,1825,704,2025-09-12 17:30:57,False
6535,6,438,2025-09-12 17:36:55,False
6536,30,175,2025-09-12 17:27:21,True
6537,182,651,2025-09-12 17:36:08,False
6538,316,448,2025-09-12 17:31:03,False
6539,1335,537,2025-09-12 17:38:44,False
6540,940,630,2025-09-12 17:32:52,False
6541,798,62,2025-09-12 17:29:51,False
6542,99,473,2025-09-12 17:28:41,False
6543,1052,10,2025-09-12 17:28:31,False
6544,315,646,2025-09-12 17:36:17,True
6545,213,785,2025-09-12 17:37:12,True
6546,647,10,2025-09-12 17:34:03,True
6547,1409,149,2025-09-12 17:38:23,False
6548,527,717,2025-09-12 17:35:58,False
6549,291,206,2025-09-12 17:32:01,False
6550,1786,290,2025-09-12 17:31:58,True
6551,352,439,2025-09-12 17:29:58,False
6552,1458,323,2025-09-12 17:38:10,False
6553,1655,244,2025-09-12 17:32:05,True
6554,1116,445,2025-09-12 17:33:43,False
6555,1677,728,2025-09-12 17:31:47,False
6556,2058,137,2025-09-12 17:35:50,False
6557,1978,230,2025-09-12 17:35:53,True
6558,99,59,2025-09-12 17:32:08,True
6559,1285,514,2025-09-12 17:37:38,False
6560,2070,555,2025-09-12 17:38:30,False
6561,1955,595,2025-09-12 17:37:33,True
6562,1589,392,2025-09-12 17:34:52,False
6563,662,767,2025-09-12 17:37:00,False
6564,332,53,2025-09-12 17:33:23,False
6565,1800,679,2025-09-12 17:34:32,True
6566,680,351,2025-09-12 17:29:58,True
6567,549,625,2025-09-12 17:36:38,False
6568,1339,19,2025-09-12 17:33:23,True
6569,296,668,2025-09-12 17:35:26,False
6570,843,766,2025-09-12 17:32:40,False
6571,516,349,2025-09-12 17:37:54,True
6572,2030,348,2025-09-12 17:36:48,True
6573,965,484,2025-09-12 17:33:00,False
6574,414,728,2025-09-12 17:35:56,True
6575,896,187,2025-09-12 17:29:13,False
6576,1477,597,2025-09-12 17:35:54,False
6577,1685,486,2025-09-12 17:28:57,False
6578,573,488,2025-09-12 17:37:10,False
6579,1018,176,2025-09-12 17:27:56,False
6580,1024,36,2025-09-12 17:30:07,False
6581,718,537,2025-09-12 17:29:30,True
6582,379,504,2025-09-12 17:28:17,True
6583,985,19,2025-09-12 17:34:35,False
6584,856,73,2025-09-12 17:37:01,False
6585,882,32,2025-09-12 17:34:57,False
6586,488,6,2025-09-12 17:36:15,False
6587,562,772,2025-09-12 17:37:27,True
6588,1024,599,2025-09-12 17:38:20,True
6589,765,506,2025-09-12 17:38:22,False
6590,1270,527,2025-09-12 17:37:50,False
6591,902,161,2025-09-12 17:28:19,False
6592,730,87,2025-09-12 17:29:24,False
6593,1417,397,2025-09-12 17:32:10,False
6594,1363,326,2025-09-12 17:36:05,False
6595,906,325,2025-09-12 17:36:17,True
6596,884,259,2025-09-12 17:30:16,False
6597,1947,390,2025-09-12 17:37:58,True
6598,1131,714,2025-09-12 17:37:27,False
6599,1741,552,2025-09-12 17:34:46,False
6600,1773,95,2025-09-12 17:28:27,True
6601,1265,774,2025-09-12 17:34:57,False
6602,964,519,2025-09-12 17:27:18,True
6603,727,483,2025-09-12 17:32:40,False
6604,1041,401,2025-09-12 17:36:58,False
6605,303,675,2025-09-12 17:36:05,False
6606,2113,393,2025-09-12 17:32:10,True
6607,1195,325,2025-09-12 17:31:32,True
6608,1344,552,2025-09-12 17:32:40,False
6609,16,450,2025-09-12 17:28:45,True
6610,116,229,2025-09-12 17:31:36,True
6611,1797,577,2025-09-12 17:30:35,True
6612,1923,108,2025-09-12 17:34:19,False
6613,594,8,2025-09-12 17:35:32,True
6614,247,688,2025-09-12 17:29:47,False
6615,56,736,2025-09-12 17:35:59,False
6616,1182,296,2025-09-12 17:33:44,False
6617,2043,181,2025-09-12 17:35:59,True
6618,1448,578,2025-09-12 17:28:51,False
6619,1638,168,2025-09-12 17:28:28,False
6620,2065,483,2025-09-12 17:30:10,False
6621,95,229,2025-09-12 17:30:46,True
6622,325,392,2025-09-12 17:37:57,False
6623,403,472,2025-09-12 17:27:34,True
6624,1116,452,2025-09-12 17:30:38,True
6625,1423,792,2025-09-12 17:36:04,False
6626,407,523,2025-09-12 17:35:38,False
6627,577,757,2025-09-12 17:32:53,True
6628,392,274,2025-09-12 17:34:28,True
6629,2080,409,2025-09-12 17:36:13,True
6630,110,172,2025-09-12 17:29:00,False
6631,447,26,2025-09-12 17:28:27,False
6632,613,1,2025-09-12 17:36:55,False
6633,1478,232,2025-09-12 17:31:15,False
6634,1915,218,2025-09-12 17:37:28,False
6635,711,175,2025-09-12 17:35:27,False
6636,720,597,2025-09-12 17:36:15,True
6637,1450,722,2025-09-12 17:28:25,False
6638,2133,741,2025-09-12 17:31:45,False
6639,1616,584,2025-09-12 17:32:48,False
6640,777,102,2025-09-12 17:36:54,False
6641,653,413,2025-09-12 17:27:15,False
6642,942,67,2025-09-12 17:27:27,True
6643,1073,394,2025-09-12 17:37:36,False
6644,1659,742,2025-09-12 17:38:16,True
6645,495,671,2025-09-12 17:36:50,True
6646,305,35,2025-09-12 17:37:49,False
6647,1998,470,2025-09-12 17:29:54,True
6648,598,259,2025-09-12 17:28:51,True
6649,452,516,2025-09-12 17:34:39,True
6650,1745,189,2025-09-12 17:35:03,True
6651,1190,538,2025-09-12 17:36:54,False
6652,532,248,2025-09-12 17:27:52,True
6653,1006,609,2025-09-12 17:33:23,True
6654,76,475,2025-09-12 17:32:27,False
6655,723,577,2025-09-12 17:29:35,False
6656,1926,530,2025-09-12 17:36:37,False
6657,1342,435,2025-09-12 17:34:19,False
6658,915,41,2025-09-12 17:34:17,False
6659,757,211,2025-09-12 17:37:03,True
6660,1910,373,2025-09-12 17:30:36,False
6661,695,102,2025-09-12 17:30:50,True
6662,87,777,2025-09-12 17:33:26,False
6663,1705,365,2025-09-12 17:28:35,True
6664,322,598,2025-09-12 17:37:47,False
6665,1623,786,2025-09-12 17:38:16,True
6666,1144,441,2025-09-12 17:32:24,False
6667,1038,542,2025-09-12 17:35:40,False
6668,897,694,2025-09-12 17:36:15,True
6669,2022,514,2025-09-12 17:27:25,True
6670,31,47,2025-09-12 17:34:59,False
6671,982,234,2025-09-12 17:27:16,True
6672,1591,429,2025-09-12 17:38:28,True
6673,1905,482,2025-09-12 17:32:30,True
6674,1909,323,2025-09-12 17:30:23,True
6675,1755,83,2025-09-12 17:29:13,False
6676,1086,328,2025-09-12 17:38:33,False
6677,1174,784,2025-09-12 17:33:48,False
6678,255,638,2025-09-12 17:27:24,True
6679,1408,697,2025-09-12 17:29:08,True
6680,1804,701,2025-09-12 17:29:08,True
6681,1705,343,2025-09-12 17:36:53,True
6682,1435,92,2025-09-12 17:31:10,False
6683,1700,609,2025-09-12 17:37:02,False
6684,1413,756,2025-09-12 17:28:25,True
6685,1953,383,2025-09-12 17:27:14,False
6686,682,728,2025-09-12 17:31:18,True
6687,1590,252,2025-09-12 17:36:09,False
6688,1011,520,2025-09-12 17:29:12,False
6689,312,163,2025-09-12 17:36:51,True
6690,1417,318,2025-09-12 17:35:09,True
6691,249,162,2025-09-12 17:32:18,False
6692,1730,668,2025-09-12 17:29:21,False
6693,2112,650,2025-09-12 17:38:05,True
6694,184,800,2025-09-12 17:32:26,True
6695,255,400,2025-09-12 17:33:01,True
6696,1352,410,2025-09-12 17:29:08,False
6697,36,6,2025-09-12 17:31:13,True
6698,447,539,2025-09-12 17:34:20,False
6699,1684,205,2025-09-12 17:27:47,False
6700,471,722,2025-09-12 17:36:51,True
6701,1694,373,2025-09-12 17:28:04,True
6702,726,214,2025-09-12 17:38:50,True
6703,1523,203,2025-09-12 17:36:07,False
6704,1723,553,2025-09-12 17:32:39,True
6705,1677,594,2025-09-12 17:36:11,False
6706,1238,604,2025-09-12 17:28:47,False
6707,314,249,2025-09-12 17:35:38,False
6708,1542,665,2025-09-12 17:29:09,True
6709,141,400,2025-09-12 17:27:47,True
6710,2036,357,2025-09-12 17:31:54,False
6711,1259,59,2025-09-12 17:32:39,False
6712,189,244,2025-09-12 17:28:06,True
6713,624,703,2025-09-12 17:29:22,True
6714,971,375,2025-09-12 17:32:10,False
6715,1380,732,2025-09-12 17:30:41,False
6716,2086,332,2025-09-12 17:34:56,False
6717,1813,395,2025-09-12 17:30:35,False
6718,1651,531,2025-09-12 17:33:54,True
6719,1363,464,2025-09-12 17:28:15,False
6720,1629,659,2025-09-12 17:32:55,False
6721,8,756,2025-09-12 17:38:57,True
6722,1078,192,2025-09-12 17:36:07,False
6723,1929,148,2025-09-12 17:35:32,False
6724,1307,69,2025-09-12 17:30:34,False
6725,345,500,2025-09-12 17:33:32,False
6726,971,166,2025-09-12 17:33:55,False
6727,1015,393,2025-09-12 17:29:27,False
6728,771,538,2025-09-12 17:34:34,True
6729,986,343,2025-09-12 17:28:24,False
6730,1597,638,2025-09-12 17:30:46,True
6731,780,398,2025-09-12 17:38:50,True
6732,868,596,2025-09-12 17:33:01,False
6733,424,314,2025-09-12 17:35:45,False
6734,665,7,2025-09-12 17:37:17,False
6735,934,639,2025-09-12 17:33:54,False
6736,1256,495,2025-09-12 17:36:45,True
6737,2054,166,2025-09-12 17:31:15,False
6738,140,429,2025-09-12 17:30:38,False
6739,925,425,2025-09-12 17:33:05,False
6740,260,192,2025-09-12 17:31:11,False
6741,626,370,2025-09-12 17:37:37,False
6742,1848,622,2025-09-12 17:28:05,False
6743,1142,364,2025-09-12 17:27:11,False
6744,1923,246,2025-09-12 17:37:45,False
6745,986,651,2025-09-12 17:32:45,True
6746,37,622,2025-09-12 17:36:21,True
6747,2009,387,2025-09-12 17:32:33,True
6748,2080,50,2025-09-12 17:34:24,True
6749,1096,23,2025-09-12 17:28:36,True
6750,991,238,2025-09-12 17:33:19,False
6751,1490,366,2025-09-12 17:37:52,True
6752,651,192,2025-09-12 17:32:02,True
6753,1235,780,2025-09-12 17:34:45,False
6754,427,55,2025-09-12 17:38:25,True
6755,803,58,2025-09-12 17:31:16,False
6756,1775,651,2025-09-12 17:28:32,False
6757,1459,343,2025-09-12 17:38:10,True
6758,519,330,2025-09-12 17:32:46,True
6759,27,714,2025-09-12 17:33:39,True
6760,1526,78,2025-09-12 17:33:28,True
6761,1151,727,2025-09-12 17:31:09,False
6762,2027,703,2025-09-12 17:37:02,True
6763,328,337,2025-09-12 17:35:23,False
6764,377,677,2025-09-12 17:36:45,False
6765,513,436,2025-09-12 17:30:14,False
6766,656,642,2025-09-12 17:33:09,False
6767,768,51,2025-09-12 17:32:59,False
6768,857,453,2025-09-12 17:29:02,True
6769,1188,367,2025-09-12 17:28:47,True
6770,32,699,2025-09-12 17:33:32,False
6771,1532,776,2025-09-12 17:32:01,True
6772,1376,309,2025-09-12 17:31:16,True
6773,2131,407,2025-09-12 17:33:46,False
6774,1503,668,2025-09-12 17:38:39,False
6775,1579,516,2025-09-12 17:37:32,False
6776,1727,750,2025-09-12 17:27:47,False
6777,361,790,2025-09-12 17:38:19,True
6778,2056,54,2025-09-12 17:29:21,True
6779,219,426,2025-09-12 17:35:44,True
6780,1441,177,2025-09-12 17:31:09,False
6781,678,744,2025-09-12 17:35:06,True
6782,38,561,2025-09-12 17:35:21,False
6783,754,192,2025-09-12 17:30:10,False
6784,235,688,2025-09-12 17:34:51,True
6785,1596,550,2025-09-12 17:27:32,False
6786,1282,521,2025-09-12 17:29:46,False
6787,1461,440,2025-09-12 17:36:21,True
6788,280,796,2025-09-12 17:37:12,False
6789,1238,508,2025-09-12 17:34:15,True
6790,1651,638,2025-09-12 17:38:09,True
6791,494,5,2025-09-12 17:33:31,False
6792,1816,161,2025-09-12 17:34:03,True
6793,774,778,2025-09-12 17:27:08,False
6794,961,625,2025-09-12 17:32:55,True
6795,669,127,2025-09-12 17:31:19,False
6796,391,299,2025-09-12 17:32:06,True
6797,536,210,2025-09-12 17:30:05,True
6798,1041,36,2025-09-12 17:35:57,True
6799,872,668,2025-09-12 17:28:28,False
6800,1492,345,2025-09-12 17:33:30,False
6801,1018,582,2025-09-12 17:31:25,False
6802,1245,254,2025-09-12 17:31:26,False
6803,1075,237,2025-09-12 17:28:14,True
6804,928,481,2025-09-12 17:38:43,False
6805,1417,259,2025-09-12 17:34:06,True
6806,1539,105,2025-09-12 17:28:22,False
6807,1947,645,2025-09-12 17:27:39,True
6808,1914,110,2025-09-12 17:28:51,False
6809,1208,188,2025-09-12 17:37:42,False
6810,360,457,2025-09-12 17:38:57,True
6811,1971,411,2025-09-12 17:34:56,False
6812,1006,758,2025-09-12 17:32:35,False
6813,2007,27,2025-09-12 17:37:53,True
6814,376,289,2025-09-12 17:30:33,False
6815,1745,181,2025-09-12 17:32:46,False
6816,1145,147,2025-09-12 17:36:12,False
6817,1214,710,2025-09-12 17:37:54,False
6818,373,213,2025-09-12 17:32:10,False
6819,1631,699,2025-09-12 17:34:03,False
6820,1705,512,2025-09-12 17:31:35,False
6821,661,660,2025-09-12 17:27:47,True
6822,1086,65,2025-09-12 17:33:26,True
6823,1328,346,2025-09-12 17:29:11,True
6824,1083,711,2025-09-12 17:27:42,False
6825,633,83,2025-09-12 17:30:17,True
6826,1079,503,2025-09-12 17:38:29,False
6827,758,247,2025-09-12 17:36:37,False
6828,190,663,2025-09-12 17:36:23,False
6829,1648,47,2025-09-12 17:27:05,True
6830,1804,255,2025-09-12 17:29:22,False
6831,161,425,2025-09-12 17:35:26,False
6832,775,596,2025-09-12 17:30:43,True
6833,1341,711,2025-09-12 17:27:12,False
6834,1229,742,2025-09-12 17:31:34,True
6835,1501,467,2025-09-12 17:29:30,False
6836,1984,670,2025-09-12 17:35:22,False
6837,642,670,2025-09-12 17:34:13,False
6838,998,250,2025-09-12 17:30:37,False
6839,2066,195,2025-09-12 17:34:16,True
6840,1648,578,2025-09-12 17:29:21,False
6841,372,291,2025-09-12 17:35:45,False
6842,1636,132,2025-09-12 17:28:48,False
6843,1512,736,2025-09-12 17:31:33,False
6844,2041,404,2025-09-12 17:37:52,True
6845,1317,665,2025-09-12 17:31:29,False
6846,1363,785,2025-09-12 17:38:36,True
6847,1261,781,2025-09-12 17:31:41,False
6848,1573,119,2025-09-12 17:34:48,False
6849,326,32,2025-09-12 17:29:02,True
6850,1181,9,2025-09-12 17:36:05,True
6851,939,727,2025-09-12 17:36:56,False
6852,291,57,2025-09-12 17:30:59,False
6853,322,268,2025-09-12 17:37:10,False
6854,360,720,2025-09-12 17:32:28,False
6855,938,674,2025-09-12 17:30:40,True
6856,565,274,2025-09-12 17:27:26,False
6857,1700,618,2025-09-12 17:36:53,True
6858,2039,521,2025-09-12 17:34:05,True
6859,1457,545,2025-09-12 17:36:52,True
6860,589,385,2025-09-12 17:27:49,False
6861,1186,398,2025-09-12 17:34:12,False
6862,1472,494,2025-09-12 17:35:31,True
6863,1878,277,2025-09-12 17:33:55,True
6864,467,409,2025-09-12 17:31:30,False
6865,1082,16,2025-09-12 17:38:55,True
6866,1072,289,2025-09-12 17:38:19,True
6867,1840,212,2025-09-12 17:37:25,True
6868,1579,267,2025-09-12 17:37:45,False
6869,794,411,2025-09-12 17:38:52,True
6870,1636,387,2025-09-12 17:27:07,False
6871,74,430,2025-09-12 17:36:47,False
6872,228,640,2025-09-12 17:30:01,False
6873,1447,272,2025-09-12 17:30:01,False
6874,1712,345,2025-09-12 17:35:41,False
6875,752,442,2025-09-12 17:36:13,True
6876,1293,254,2025-09-12 17:31:48,False
6878,155,377,2025-09-12 17:37:32,True
6879,122,791,2025-09-12 17:35:45,True
6880,251,191,2025-09-12 17:34:49,True
6881,1554,393,2025-09-12 17:31:40,True
6882,487,478,2025-09-12 17:32:31,False
6883,1077,140,2025-09-12 17:33:03,False
6884,1807,470,2025-09-12 17:28:58,True
6885,1863,650,2025-09-12 17:31:06,True
6886,1793,45,2025-09-12 17:32:40,False
6887,1062,539,2025-09-12 17:36:14,True
6888,1294,63,2025-09-12 17:34:48,True
6889,348,285,2025-09-12 17:29:23,True
6890,731,764,2025-09-12 17:35:26,False
6891,1034,622,2025-09-12 17:29:10,False
6892,1000,568,2025-09-12 17:34:48,False
6893,711,29,2025-09-12 17:31:36,True
6894,566,506,2025-09-12 17:30:25,True
6895,1037,366,2025-09-12 17:27:25,True
6896,161,516,2025-09-12 17:38:01,False
6897,327,746,2025-09-12 17:34:19,False
6898,532,601,2025-09-12 17:36:30,False
6899,510,147,2025-09-12 17:36:37,False
6900,1202,440,2025-09-12 17:29:06,False
6901,394,734,2025-09-12 17:28:52,True
6902,1609,184,2025-09-12 17:33:36,True
6903,571,125,2025-09-12 17:31:41,False
6904,1344,253,2025-09-12 17:27:39,True
6905,331,689,2025-09-12 17:30:31,True
6906,800,682,2025-09-12 17:32:16,False
6907,1698,373,2025-09-12 17:30:37,True
6908,1971,279,2025-09-12 17:37:08,False
6909,726,110,2025-09-12 17:35:39,False
6910,1776,447,2025-09-12 17:35:59,False
6911,841,763,2025-09-12 17:28:10,True
6912,1293,302,2025-09-12 17:35:43,False
6913,1912,466,2025-09-12 17:35:29,False
6914,1129,252,2025-09-12 17:30:34,False
6915,1907,461,2025-09-12 17:36:25,True
6916,1707,314,2025-09-12 17:35:05,False
6917,1751,152,2025-09-12 17:34:37,False
6918,1513,699,2025-09-12 17:38:11,False
6919,685,788,2025-09-12 17:33:11,False
6920,1501,588,2025-09-12 17:35:48,False
6921,1461,142,2025-09-12 17:30:51,False
6922,1072,5,2025-09-12 17:31:03,False
6923,397,207,2025-09-12 17:30:43,False
6924,1595,115,2025-09-12 17:33:58,False
6925,1328,84,2025-09-12 17:31:54,True
6926,693,120,2025-09-12 17:35:10,False
6927,1834,368,2025-09-12 17:34:44,True
6928,1603,579,2025-09-12 17:27:18,False
6929,2133,68,2025-09-12 17:31:21,True
6930,623,686,2025-09-12 17:28:40,False
6931,1178,538,2025-09-12 17:31:02,False
6932,1775,159,2025-09-12 17:27:12,False
6933,1731,155,2025-09-12 17:37:23,False
6934,697,774,2025-09-12 17:27:16,True
6935,494,34,2025-09-12 17:37:41,True
6936,1029,771,2025-09-12 17:28:59,False
6937,1805,35,2025-09-12 17:33:01,False
6938,1549,716,2025-09-12 17:30:21,False
6939,1965,230,2025-09-12 17:35:48,False
6940,2138,232,2025-09-12 17:37:56,False
6941,1096,550,2025-09-12 17:34:13,False
6942,1798,453,2025-09-12 17:27:27,True
6943,1005,519,2025-09-12 17:30:14,True
6944,4,176,2025-09-12 17:36:22,True
6945,1799,471,2025-09-12 17:29:14,True
